NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ang Thong,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Bangkok Metropolis,0,0,9,91,100,0.91,0.91,1,0,0.91,0.0,0.9528795811518325
Bueng Kan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Buri Ram,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chachoengsao,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Chai Nat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chaiyaphum,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chanthaburi,0,0,38,62,100,0.62,0.62,1,0,0.62,0.0,0.7654320987654321
Chiang Mai,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Chiang Rai,0,0,79,21,100,0.21,0.21,1,0,0.21,0.0,0.34710743801652894
Chon Buri,0,0,83,17,100,0.17,0.17,1,0,0.17,0.0,0.2905982905982906
Chumphon,74,26,0,0,100,0.74,0.26,0,1,0.0,0.74,0.0
Kalasin,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Kamphaeng Phet,0,0,34,66,100,0.66,0.66,1,0,0.66,0.0,0.7951807228915663
Kanchanaburi,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Khon Kaen,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Krabi,0,0,57,43,100,0.43,0.43,1,0,0.43,0.0,0.6013986013986015
Lampang,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Lamphun,83,17,0,0,100,0.83,0.17,0,1,0.0,0.83,0.0
Loei,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Lop Buri,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Mae Hong Son,0,0,93,7,100,0.07,0.07,1,0,0.07,0.0,0.13084112149532712
Maha Sarakham,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Mukdahan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Nayok,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Nakhon Pathom,0,0,81,19,100,0.19,0.19,1,0,0.19,0.0,0.319327731092437
Nakhon Phanom,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Ratchasima,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Sawan,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Nakhon Si Thammarat,0,0,40,60,100,0.6,0.6,1,0,0.6,0.0,0.7499999999999999
Nan,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Narathiwat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nong Bua Lam Phu,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nong Khai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nonthaburi,0,0,62,38,100,0.38,0.38,1,0,0.38,0.0,0.5507246376811594
Pathum Thani,0,0,4,96,100,0.96,0.96,1,0,0.96,0.0,0.9795918367346939
Pattani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phangnga,0,0,65,35,100,0.35,0.35,1,0,0.35,0.0,0.5185185185185185
Phatthalung,0,0,61,39,100,0.39,0.39,1,0,0.39,0.0,0.5611510791366906
Phayao,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Phetchabun,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phetchaburi,82,18,0,0,100,0.82,0.18,0,1,0.0,0.82,0.0
Phichit,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Phitsanulok,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Phra Nakhon Si Ayutthaya,0,0,78,22,100,0.22,0.22,1,0,0.22,0.0,0.36065573770491804
Phrae,54,46,0,0,100,0.54,0.46,0,1,0.0,0.54,0.0
Phuket,0,0,98,2,100,0.02,0.02,1,0,0.02,0.0,0.0392156862745098
Prachin Buri,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Prachuap Khiri Khan,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Ranong,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Ratchaburi,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Rayong,0,0,93,7,100,0.07,0.07,1,0,0.07,0.0,0.13084112149532712
Roi Et,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Sa Kaeo,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Prakan,0,0,90,10,100,0.1,0.1,1,0,0.1,0.0,0.18181818181818182
Samut Sakhon,0,0,71,29,100,0.29,0.29,1,0,0.29,0.0,0.44961240310077516
Samut Songkhram,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Saraburi,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Satun,0,0,72,28,100,0.28,0.28,1,0,0.28,0.0,0.43750000000000006
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sing Buri,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Songkhla,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Sukhothai,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
