NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ang Thong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Bangkok Metropolis,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Bueng Kan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Buri Ram,63,37,0,0,100,0.63,0.37,0,1,0.0,0.63,0.0
Chachoengsao,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chai Nat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chaiyaphum,46,54,0,0,100,0.46,0.54,0,1,0.0,0.46,0.0
Chanthaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chiang Mai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chiang Rai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chon Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chumphon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Kalasin,0,100,0,0,100,0.0,1.0,0,0,0.0,0.0,0.0
Kamphaeng Phet,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Kanchanaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Khon Kaen,0,0,90,10,100,0.1,0.1,1,0,0.1,0.0,0.18181818181818182
Krabi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Lampang,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Lamphun,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Loei,70,30,0,0,100,0.7,0.3,0,1,0.0,0.7,0.0
Lop Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Mae Hong Son,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Maha Sarakham,0,100,0,0,100,0.0,1.0,0,0,0.0,0.0,0.0
Mukdahan,67,33,0,0,100,0.67,0.33,0,1,0.0,0.67,0.0
Nakhon Nayok,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Pathom,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Phanom,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Ratchasima,81,19,0,0,100,0.81,0.19,0,1,0.0,0.81,0.0
Nakhon Sawan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Si Thammarat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Narathiwat,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Nong Bua Lam Phu,49,51,0,0,100,0.49,0.51,0,1,0.0,0.49,0.0
Nong Khai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nonthaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Pathum Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Pattani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phangnga,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
