NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Ang Thong,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Bangkok Metropolis,0,0,13,87,100,0.87,0.87,1,0,0.87,0,0.9304812834224598
Bueng Kan,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Buri Ram,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Chachoengsao,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
Chai Nat,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Chaiyaphum,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Chanthaburi,0,0,37,63,100,0.63,0.63,1,0,0.63,0,0.7730061349693252
Chiang Mai,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Chiang Rai,0,0,82,18,100,0.18,0.18,1,0,0.18,0,0.3050847457627119
Chon Buri,0,0,82,18,100,0.18,0.18,1,0,0.18,0,0.3050847457627119
Chumphon,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Kalasin,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Kamphaeng Phet,0,0,37,63,100,0.63,0.63,1,0,0.63,0,0.7730061349693252
Kanchanaburi,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Khon Kaen,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
Krabi,0,0,62,38,100,0.38,0.38,1,0,0.38,0,0.5507246376811594
Lampang,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Lamphun,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Loei,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Lop Buri,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Mae Hong Son,0,0,93,7,100,0.07,0.07,1,0,0.07,0,0.13084112149532712
Maha Sarakham,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Mukdahan,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Nakhon Nayok,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Nakhon Pathom,0,0,81,19,100,0.19,0.19,1,0,0.19,0,0.319327731092437
Nakhon Phanom,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Nakhon Ratchasima,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Nakhon Sawan,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Nakhon Si Thammarat,0,0,39,61,100,0.61,0.61,1,0,0.61,0,0.7577639751552795
Nan,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Narathiwat,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Nong Bua Lam Phu,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Nong Khai,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Nonthaburi,0,0,60,40,100,0.4,0.4,1,0,0.4,0,0.5714285714285715
Pathum Thani,0,0,6,94,100,0.94,0.94,1,0,0.94,0,0.9690721649484536
Pattani,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Phangnga,0,0,65,35,100,0.35,0.35,1,0,0.35,0,0.5185185185185185
Phatthalung,0,0,64,36,100,0.36,0.36,1,0,0.36,0,0.5294117647058824
Phayao,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Phetchabun,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Phetchaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Phichit,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Phitsanulok,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Phra Nakhon Si Ayutthaya,0,0,79,21,100,0.21,0.21,1,0,0.21,0,0.34710743801652894
Phrae,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Phuket,0,0,98,2,100,0.02,0.02,1,0,0.02,0,0.0392156862745098
Prachin Buri,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Prachuap Khiri Khan,0,0,67,33,100,0.33,0.33,1,0,0.33,0,0.49624060150375937
Ranong,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Ratchaburi,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Rayong,0,0,93,7,100,0.07,0.07,1,0,0.07,0,0.13084112149532712
Roi Et,0,0,0,100,100,1.0,1.0,1,0,1.0,0,1.0
Sa Kaeo,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Samut Prakan,0,0,91,9,100,0.09,0.09,1,0,0.09,0,0.16513761467889906
Samut Sakhon,0,0,73,27,100,0.27,0.27,1,0,0.27,0,0.4251968503937008
Samut Songkhram,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Saraburi,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Satun,0,0,70,30,100,0.3,0.3,1,0,0.3,0,0.4615384615384615
Si Sa Ket,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Sing Buri,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Songkhla,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Sukhothai,0,0,99,1,100,0.01,0.01,1,0,0.01,0,0.019801980198019802
Suphan Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Surat Thani,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Surin,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Tak,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Trang,0,0,55,45,100,0.45,0.45,1,0,0.45,0,0.6206896551724138
Trat,0,0,97,3,100,0.03,0.03,1,0,0.03,0,0.058252427184466014
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Udon Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Uthai Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Uttaradit,0,0,100,0,100,0.0,0.0,0,0,0.0,0,0.0
Yala,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
Yasothon,100,0,0,0,100,1.0,0.0,0,1,0.0,1,0.0
