NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nakhon Si Thammarat,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Nan,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Narathiwat,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Nong Bua Lam Phu,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nong Khai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nonthaburi,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Pathum Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Pattani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phangnga,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phatthalung,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phayao,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phetchabun,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phetchaburi,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phichit,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phitsanulok,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Phra Nakhon Si Ayutthaya,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phrae,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phuket,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Prachin Buri,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Prachuap Khiri Khan,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ranong,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ratchaburi,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Rayong,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Roi Et,64,36,0,0,100,0.64,0.36,0,1,0,0.64,0
Sa Kaeo,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Prakan,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Samut Sakhon,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Samut Songkhram,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Saraburi,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Satun,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Si Sa Ket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sing Buri,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Songkhla,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sukhothai,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Suphan Buri,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Surat Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Surin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Tak,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trang,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Trat,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Uttaradit,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Yala,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
