NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Ang Thong,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Bangkok Metropolis,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Bueng Kan,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Buri Ram,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Chachoengsao,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Chai Nat,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Chaiyaphum,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Chanthaburi,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Chiang Mai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Chiang Rai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Chon Buri,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Chumphon,83,17,0,0,100,0.83,0.17,0,1,0,0.83,0
Kalasin,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Kamphaeng Phet,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Kanchanaburi,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Khon Kaen,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Krabi,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Lampang,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Lamphun,81,19,0,0,100,0.81,0.19,0,1,0,0.81,0
Loei,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Lop Buri,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Mae Hong Son,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Maha Sarakham,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Mukdahan,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Nakhon Nayok,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nakhon Pathom,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nakhon Phanom,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Nakhon Ratchasima,86,14,0,0,100,0.86,0.14,0,1,0,0.86,0
