NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ang Thong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Bangkok Metropolis,0,0,92,8,100,0.08,0.08,1,0,0.08,0.0,0.14814814814814814
Bueng Kan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Buri Ram,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chachoengsao,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chai Nat,0,0,90,10,100,0.1,0.1,1,0,0.1,0.0,0.18181818181818182
Chaiyaphum,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chanthaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chiang Mai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chiang Rai,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Chon Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chumphon,88,12,0,0,100,0.88,0.12,0,1,0.0,0.88,0.0
Kalasin,52,48,0,0,100,0.52,0.48,0,1,0.0,0.52,0.0
Kamphaeng Phet,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Kanchanaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Khon Kaen,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Krabi,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Lampang,0,0,99,1,100,0.01,0.01,1,0,0.01,0.0,0.019801980198019802
Lamphun,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Loei,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Lop Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Mae Hong Son,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Maha Sarakham,0,0,95,5,100,0.05,0.05,1,0,0.05,0.0,0.09523809523809523
Mukdahan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Nayok,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Pathom,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Phanom,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Ratchasima,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Sawan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Si Thammarat,24,76,0,0,100,0.24,0.76,0,1,0.0,0.24,0.0
Nan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Narathiwat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nong Bua Lam Phu,82,18,0,0,100,0.82,0.18,0,1,0.0,0.82,0.0
Nong Khai,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Nonthaburi,90,10,0,0,100,0.9,0.1,0,1,0.0,0.9,0.0
Pathum Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Pattani,86,14,0,0,100,0.86,0.14,0,1,0.0,0.86,0.0
Phangnga,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
