NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Phangnga,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phatthalung,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phayao,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phetchabun,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Phetchaburi,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phichit,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phitsanulok,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phra Nakhon Si Ayutthaya,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phrae,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Phuket,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Prachin Buri,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Prachuap Khiri Khan,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Ranong,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Ratchaburi,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Rayong,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Roi Et,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sa Kaeo,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Sakon Nakhon,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Samut Prakan,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Samut Sakhon,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Samut Songkhram,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Saraburi,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Satun,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Si Sa Ket,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Sing Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Songkhla,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Sukhothai,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Suphan Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Surat Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Surin,85,15,0,0,100,0.85,0.15,0,1,0,0.85,0
Tak,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Trang,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Trat,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Ubon Ratchathani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Udon Thani,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Uthai Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Uttaradit,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Yala,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Yasothon,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
