NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Ang Thong,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Bangkok Metropolis,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Bueng Kan,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Buri Ram,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Chachoengsao,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Chai Nat,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Chaiyaphum,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Chanthaburi,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Chiang Mai,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Chiang Rai,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Chon Buri,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Chumphon,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Kalasin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Kamphaeng Phet,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Kanchanaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Khon Kaen,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Krabi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Lampang,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Lamphun,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Loei,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Lop Buri,70,30,0,0,100,0.7,0.3,0,1,0,0.7,0
Mae Hong Son,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Maha Sarakham,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Mukdahan,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nakhon Nayok,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Nakhon Pathom,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nakhon Phanom,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nakhon Ratchasima,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nakhon Sawan,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nakhon Si Thammarat,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nan,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Narathiwat,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Nong Bua Lam Phu,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nong Khai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nonthaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Pathum Thani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Pattani,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phangnga,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phatthalung,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Phayao,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phetchabun,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phetchaburi,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phichit,87,13,0,0,100,0.87,0.13,0,1,0,0.87,0
Phitsanulok,75,25,0,0,100,0.75,0.25,0,1,0,0.75,0
Phra Nakhon Si Ayutthaya,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phrae,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phuket,88,12,0,0,100,0.88,0.12,0,1,0,0.88,0
Prachin Buri,88,12,0,0,100,0.88,0.12,0,1,0,0.88,0
Prachuap Khiri Khan,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Ranong,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Ratchaburi,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Rayong,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Roi Et,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sa Kaeo,68,32,0,0,100,0.68,0.32,0,1,0,0.68,0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Prakan,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Samut Sakhon,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Samut Songkhram,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Saraburi,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Satun,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Si Sa Ket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sing Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Songkhla,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Sukhothai,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Suphan Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Surat Thani,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Surin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Tak,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Trang,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Trat,92,8,0,0,100,0.92,0.08,0,1,0,0.92,0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Uttaradit,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Yala,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
