NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Si Sa Ket,89,11,0,0,100,0.89,0.11,0,1,0.0,0.89,0.0
Sing Buri,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Songkhla,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Sukhothai,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Suphan Buri,73,27,0,0,100,0.73,0.27,0,1,0.0,0.73,0.0
Surat Thani,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Surin,90,10,0,0,100,0.9,0.1,0,1,0.0,0.9,0.0
Tak,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Trang,0,0,1,99,100,0.99,0.99,1,0,0.99,0.0,0.9949748743718593
Trat,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Ubon Ratchathani,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Udon Thani,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Uthai Thani,83,17,0,0,100,0.83,0.17,0,1,0.0,0.83,0.0
Uttaradit,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Yala,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Yasothon,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
