NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Ang Thong,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Bangkok Metropolis,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Bueng Kan,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Buri Ram,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Chachoengsao,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Chai Nat,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Chaiyaphum,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Chanthaburi,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Chiang Mai,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Chiang Rai,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Chon Buri,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Chumphon,90,10,0,0,100,0.9,0.1,0,1,0.0,0.9,0.0
Kalasin,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Kamphaeng Phet,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Kanchanaburi,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Khon Kaen,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Krabi,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Lampang,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Lamphun,90,10,0,0,100,0.9,0.1,0,1,0.0,0.9,0.0
Loei,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Lop Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Mae Hong Son,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Maha Sarakham,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Mukdahan,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Nakhon Nayok,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Nakhon Pathom,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Nakhon Phanom,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Nakhon Ratchasima,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Nakhon Sawan,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Nakhon Si Thammarat,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Nan,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Narathiwat,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Nong Bua Lam Phu,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Nong Khai,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Nonthaburi,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Pathum Thani,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Pattani,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Phangnga,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Phatthalung,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Phayao,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
