NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Ang Thong,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Bangkok Metropolis,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Bueng Kan,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Buri Ram,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Chachoengsao,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Chai Nat,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Chaiyaphum,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Chanthaburi,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Chiang Mai,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Chiang Rai,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Chon Buri,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Chumphon,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Kalasin,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Kamphaeng Phet,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Kanchanaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Khon Kaen,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Krabi,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Lampang,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Lamphun,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Loei,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Lop Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Mae Hong Son,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Maha Sarakham,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Mukdahan,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nakhon Nayok,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nakhon Pathom,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Nakhon Phanom,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Nakhon Ratchasima,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Nakhon Sawan,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Nakhon Si Thammarat,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Nan,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Narathiwat,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Nong Bua Lam Phu,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Nong Khai,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Nonthaburi,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Pathum Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Pattani,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phangnga,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phatthalung,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phayao,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phetchabun,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phetchaburi,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phichit,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phitsanulok,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phra Nakhon Si Ayutthaya,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Phrae,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Phuket,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Prachin Buri,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Prachuap Khiri Khan,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Ranong,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Ratchaburi,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Rayong,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Roi Et,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Sa Kaeo,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Sakon Nakhon,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Samut Prakan,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Samut Songkhram,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Saraburi,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Satun,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Si Sa Ket,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Sing Buri,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Songkhla,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Sukhothai,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Suphan Buri,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Surat Thani,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Surin,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Tak,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Trang,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Trat,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Ubon Ratchathani,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Udon Thani,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Uthai Thani,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
Uttaradit,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Yala,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Yasothon,99,1,0,0,100,0.99,0.01,0,1,0,0.99,0
