NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Nan,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Narathiwat,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nong Bua Lam Phu,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nong Khai,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Nonthaburi,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Pathum Thani,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Pattani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phangnga,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Phatthalung,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Phayao,89,11,0,0,100,0.89,0.11,0,1,0,0.89,0
Phetchabun,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phetchaburi,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phichit,96,4,0,0,100,0.96,0.04,0,1,0,0.96,0
Phitsanulok,89,11,0,0,100,0.89,0.11,0,1,0,0.89,0
Phra Nakhon Si Ayutthaya,89,11,0,0,100,0.89,0.11,0,1,0,0.89,0
Phrae,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Phuket,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Prachin Buri,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Prachuap Khiri Khan,88,12,0,0,100,0.88,0.12,0,1,0,0.88,0
Ranong,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Ratchaburi,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Rayong,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Roi Et,65,35,0,0,100,0.65,0.35,0,1,0,0.65,0
Sa Kaeo,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Sakon Nakhon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Samut Prakan,98,2,0,0,100,0.98,0.02,0,1,0,0.98,0
Samut Sakhon,95,5,0,0,100,0.95,0.05,0,1,0,0.95,0
Samut Songkhram,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Saraburi,91,9,0,0,100,0.91,0.09,0,1,0,0.91,0
Satun,100,0,0,0,100,1.0,0.0,0,1,0,1.0,0
Si Sa Ket,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Sing Buri,87,13,0,0,100,0.87,0.13,0,1,0,0.87,0
Songkhla,94,6,0,0,100,0.94,0.06,0,1,0,0.94,0
Sukhothai,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Suphan Buri,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Surat Thani,97,3,0,0,100,0.97,0.03,0,1,0,0.97,0
Surin,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Tak,89,11,0,0,100,0.89,0.11,0,1,0,0.89,0
Trang,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Trat,93,7,0,0,100,0.93,0.07,0,1,0,0.93,0
Ubon Ratchathani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Udon Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uthai Thani,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Uttaradit,90,10,0,0,100,0.9,0.1,0,1,0,0.9,0
Yala,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
Yasothon,0,0,0,100,100,1.0,1.0,1,0,1,0.0,1
