NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Ang Thong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Bangkok Metropolis,0,0,99,1,100,0.01,0.01,1,0,0.01,0.0,0.019801980198019802
Bueng Kan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Buri Ram,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chachoengsao,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chai Nat,0,0,92,8,100,0.08,0.08,1,0,0.08,0.0,0.14814814814814814
Chaiyaphum,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chanthaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chiang Mai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chiang Rai,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Chon Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chumphon,91,9,0,0,100,0.91,0.09,0,1,0.0,0.91,0.0
Kalasin,51,49,0,0,100,0.51,0.49,0,1,0.0,0.51,0.0
Kamphaeng Phet,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Kanchanaburi,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Khon Kaen,88,12,0,0,100,0.88,0.12,0,1,0.0,0.88,0.0
Krabi,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Lampang,0,0,100,0,100,0.0,0.0,0,0,0.0,0.0,0.0
Lamphun,88,12,0,0,100,0.88,0.12,0,1,0.0,0.88,0.0
Loei,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Lop Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Mae Hong Son,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Maha Sarakham,0,0,99,1,100,0.01,0.01,1,0,0.01,0.0,0.019801980198019802
Mukdahan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Nayok,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Pathom,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Phanom,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Ratchasima,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Sawan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nakhon Si Thammarat,37,63,0,0,100,0.37,0.63,0,1,0.0,0.37,0.0
Nan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Narathiwat,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Nong Bua Lam Phu,77,23,0,0,100,0.77,0.23,0,1,0.0,0.77,0.0
Nong Khai,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Nonthaburi,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Pathum Thani,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Pattani,85,15,0,0,100,0.85,0.15,0,1,0.0,0.85,0.0
Phangnga,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
