NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Ang Thong,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Bangkok Metropolis,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Bueng Kan,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Buri Ram,82,18,0,0,100,0.82,0.18,0,1,0.0,0.82,0.0
Chachoengsao,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Chai Nat,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Chaiyaphum,78,22,0,0,100,0.78,0.22,0,1,0.0,0.78,0.0
Chanthaburi,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Chiang Mai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chiang Rai,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chon Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Chumphon,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Kalasin,57,43,0,0,100,0.57,0.43,0,1,0.0,0.57,0.0
Kamphaeng Phet,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Kanchanaburi,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Khon Kaen,0,0,96,4,100,0.04,0.04,1,0,0.04,0.0,0.07692307692307693
Krabi,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Lampang,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Lamphun,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Loei,81,19,0,0,100,0.81,0.19,0,1,0.0,0.81,0.0
Lop Buri,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Mae Hong Son,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Maha Sarakham,53,47,0,0,100,0.53,0.47,0,1,0.0,0.53,0.0
Mukdahan,88,12,0,0,100,0.88,0.12,0,1,0.0,0.88,0.0
Nakhon Nayok,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Nakhon Pathom,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Nakhon Phanom,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Nakhon Ratchasima,92,8,0,0,100,0.92,0.08,0,1,0.0,0.92,0.0
Nakhon Sawan,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Nakhon Si Thammarat,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Nan,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Narathiwat,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Nong Bua Lam Phu,74,26,0,0,100,0.74,0.26,0,1,0.0,0.74,0.0
Nong Khai,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Nonthaburi,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Pathum Thani,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Pattani,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phangnga,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Phatthalung,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Phayao,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phetchabun,89,11,0,0,100,0.89,0.11,0,1,0.0,0.89,0.0
Phetchaburi,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phichit,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Phitsanulok,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Phra Nakhon Si Ayutthaya,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Phrae,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Phuket,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Prachin Buri,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Prachuap Khiri Khan,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Ranong,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Ratchaburi,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Rayong,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Roi Et,0,0,97,3,100,0.03,0.03,1,0,0.03,0.0,0.058252427184466014
Sa Kaeo,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Sakon Nakhon,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Samut Prakan,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Sakhon,100,0,0,0,100,1.0,0.0,0,1,0.0,1.0,0.0
Samut Songkhram,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Saraburi,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Satun,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
Si Sa Ket,83,17,0,0,100,0.83,0.17,0,1,0.0,0.83,0.0
Sing Buri,97,3,0,0,100,0.97,0.03,0,1,0.0,0.97,0.0
