NAME_1,tn,fp,fn,tp,population,accuracy,prevalence,precision,npv,recall,specificity,f1
Amnat Charoen,94,6,0,0,100,0.94,0.06,0,1,0.0,0.94,0.0
Ang Thong,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Bangkok Metropolis,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Bueng Kan,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Buri Ram,89,11,0,0,100,0.89,0.11,0,1,0.0,0.89,0.0
Chachoengsao,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Chai Nat,84,16,0,0,100,0.84,0.16,0,1,0.0,0.84,0.0
Chaiyaphum,86,14,0,0,100,0.86,0.14,0,1,0.0,0.86,0.0
Chanthaburi,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Chiang Mai,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Chiang Rai,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Chon Buri,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Chumphon,83,17,0,0,100,0.83,0.17,0,1,0.0,0.83,0.0
Kalasin,91,9,0,0,100,0.91,0.09,0,1,0.0,0.91,0.0
Kamphaeng Phet,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Kanchanaburi,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Khon Kaen,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Krabi,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Lampang,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Lamphun,79,21,0,0,100,0.79,0.21,0,1,0.0,0.79,0.0
Loei,83,17,0,0,100,0.83,0.17,0,1,0.0,0.83,0.0
Lop Buri,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Mae Hong Son,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Maha Sarakham,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Mukdahan,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Nakhon Nayok,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Nakhon Pathom,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Nakhon Phanom,93,7,0,0,100,0.93,0.07,0,1,0.0,0.93,0.0
Nakhon Ratchasima,73,27,0,0,100,0.73,0.27,0,1,0.0,0.73,0.0
Nakhon Sawan,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Nakhon Si Thammarat,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Nan,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Narathiwat,99,1,0,0,100,0.99,0.01,0,1,0.0,0.99,0.0
Nong Bua Lam Phu,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Nong Khai,96,4,0,0,100,0.96,0.04,0,1,0.0,0.96,0.0
Nonthaburi,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Pathum Thani,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Pattani,95,5,0,0,100,0.95,0.05,0,1,0.0,0.95,0.0
Phangnga,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phatthalung,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phayao,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phetchabun,51,49,0,0,100,0.51,0.49,0,1,0.0,0.51,0.0
Phetchaburi,87,13,0,0,100,0.87,0.13,0,1,0.0,0.87,0.0
Phichit,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phitsanulok,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phra Nakhon Si Ayutthaya,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Phrae,67,33,0,0,100,0.67,0.33,0,1,0.0,0.67,0.0
Phuket,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Prachin Buri,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Prachuap Khiri Khan,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Ranong,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Ratchaburi,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Rayong,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Roi Et,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Sa Kaeo,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Sakon Nakhon,98,2,0,0,100,0.98,0.02,0,1,0.0,0.98,0.0
Samut Prakan,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Samut Sakhon,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Samut Songkhram,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Saraburi,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
Satun,0,0,0,100,100,1.0,1.0,1,0,1.0,0.0,1.0
