NAME_1,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,total_24,total_25,total_26,total_27,total_28,total_29,total_30,total_31,total_32,total_33,total_34,total_35,total_36,total_37,total_38,total_39,total_40,total_41,total_42,total_43,total_44,total_45,total_46,total_47,total_48,total_49,total_50,total_51,total_52,total_53,total_54,total_55,total_56,total_57,total_58,total_59,total_60,total_61,total_62,total_63,total_64,total_65,total_66,total_67,total_68,total_69,total_70,total_71,total_72,total_73,total_74,total_75,total_76,total_77,total_78,total_79,total_80,total_81,total_82,total_83,total_84,total_85,total_86,total_87,total_88,total_89,total_90,total_91,total_92,total_93,total_94,total_95,total_96,total_97,total_98,total_99,total_100
Amnat Charoen,0.8806215911418555,1.119123272076108,1.0824307057785307,0.9173141574394328,0.8622753079930667,1.0273918563321647,0.9723530068857987,1.0273918563321647,1.064084422629742,0.8622753079930667,0.7521976091003348,0.8072364585467008,0.9173141574394328,1.2292009709688398,1.1374695552248966,0.95400672373701,0.9173141574394328,1.009045573183376,1.2108546878200512,0.95400672373701,0.8806215911418555,0.8806215911418555,0.7338513259515462,0.95400672373701,0.9906992900345873,1.119123272076108,1.174162121522474,0.8255827416954895,1.0273918563321647,0.9356604405882214,1.0824307057785307,0.8622753079930667,0.6054273439100256,1.0273918563321647,1.0273918563321647,1.1007769889273193,0.8806215911418555,1.3392786698615717,1.0457381394809533,0.8439290248442781,1.119123272076108,1.0457381394809533,1.119123272076108,0.9906992900345873,1.0824307057785307,1.1007769889273193,1.119123272076108,1.1925084046712626,0.8806215911418555,1.1007769889273193,1.1007769889273193,0.7338513259515462,0.8439290248442781,1.1925084046712626,0.8806215911418555,0.95400672373701,0.95400672373701,0.7338513259515462,1.064084422629742,0.7705438922491235,1.064084422629742,0.9906992900345873,0.8622753079930667,1.0457381394809533,0.8806215911418555,0.9356604405882214,0.95400672373701,1.3392786698615717,1.009045573183376,0.8806215911418555,1.0824307057785307,0.8622753079930667,0.9906992900345873,0.8255827416954895,1.174162121522474,0.8989678742906441,0.9173141574394328,1.2108546878200512,0.95400672373701,0.8989678742906441,0.9173141574394328,0.8806215911418555,1.0273918563321647,1.1374695552248966,1.009045573183376,0.9906992900345873,1.3943175193079378,0.9723530068857987,1.3392786698615717,1.1925084046712626,1.3209323867127831,0.9173141574394328,0.7888901753979122,1.284239820415206,1.2292009709688398,0.8439290248442781,0.9723530068857987,1.009045573183376,1.0457381394809533,0.8806215911418555
Ang Thong,2.15387941339108,2.0500779958782567,2.0760283502564625,1.9592517555545366,1.673797857394273,2.439333311551344,1.8554503380417136,1.8684255152308165,1.8294999836635077,1.907351046798125,2.0500779958782567,1.8554503380417136,2.2447056537148002,1.9462765783654337,2.0500779958782567,1.7516489205288903,1.9333014011763308,2.0371028186891538,2.0890035274455654,1.8424751608526106,2.1019787046346683,1.8165248064744048,2.024127641500051,1.894375869609022,2.114953881823771,2.257680830903903,2.15387941339108,1.9722269327436395,1.8684255152308165,2.114953881823771,2.011152464310948,2.3225567168494177,2.0371028186891538,2.0890035274455654,2.0500779958782567,2.0760283502564625,2.1798297677692857,1.8424751608526106,1.9462765783654337,1.790574452096199,1.8554503380417136,2.1928049449583886,2.0500779958782567,1.8814006924199194,2.5431347290641666,1.7256985661506845,1.7386737433397874,2.0760283502564625,1.8294999836635077,1.9462765783654337,1.7775992749070961,2.0500779958782567,2.114953881823771,2.114953881823771,1.9462765783654337,2.0371028186891538,1.8294999836635077,1.7646240977179932,2.2317304765256973,1.8424751608526106,2.3225567168494177,2.140904236201977,1.6218971486378615,1.8684255152308165,1.9981772871218453,2.0760283502564625,2.166854590580183,1.894375869609022,2.127929059012874,1.7646240977179932,1.8165248064744048,1.7386737433397874,2.140904236201977,1.8424751608526106,2.0760283502564625,2.257680830903903,2.15387941339108,1.7775992749070961,2.1928049449583886,2.0760283502564625,2.2057801221474915,2.2317304765256973,2.2447056537148002,2.0500779958782567,2.3355318940385206,1.9462765783654337,2.15387941339108,1.7646240977179932,2.011152464310948,2.0890035274455654,2.1798297677692857,2.0760283502564625,2.024127641500051,1.9722269327436395,2.270656008093006,2.2057801221474915,2.0500779958782567,2.011152464310948,1.9203262239872279,1.790574452096199
Bangkok Metropolis,1.9576183947575758,1.8725045515072463,1.9363399339449934,2.1172068508519435,1.7554730170380435,1.7980299386632081,2.1384853116645255,2.212959924508564,1.8299476298820816,1.7661122474443347,1.9576183947575758,2.212959924508564,1.9576183947575758,1.9576183947575758,1.8299476298820816,2.1172068508519435,1.978896855570158,1.8618653211009553,1.8086691690694994,1.978896855570158,2.2555168461337285,2.170403002883399,2.212959924508564,2.0320930076016137,2.0320930076016137,2.08528915963307,1.90442224272612,1.90442224272612,1.7661122474443347,2.1384853116645255,2.2555168461337285,2.1384853116645255,2.0108145467890317,2.2661560765400197,2.1810422332896904,2.095928390039361,1.851226090694664,2.0108145467890317,1.9257007035387022,1.6703591737877141,2.0746499292267786,1.9682576251638668,2.1384853116645255,2.0746499292267786,2.1172068508519435,2.1278460812582343,1.9363399339449934,2.1172068508519435,2.1065676204456523,1.8725045515072463,1.7448337866317523,2.0746499292267786,1.8193083994757904,2.053371468414196,1.7554730170380435,1.7448337866317523,2.0320930076016137,1.9895360859764493,2.202320694102273,1.9682576251638668,2.1491245420708167,1.9576183947575758,2.0001753163827405,2.0640106988204874,1.915061473132411,1.9682576251638668,2.223599154914855,2.0320930076016137,1.9363399339449934,1.8299476298820816,1.8405868602883728,2.4789406846658433,2.08528915963307,2.042732238007905,2.1065676204456523,1.8831437819135375,2.053371468414196,2.0001753163827405,1.9682576251638668,2.0001753163827405,2.170403002883399,2.1384853116645255,2.08528915963307,2.0001753163827405,2.1491245420708167,1.8725045515072463,2.1491245420708167,2.3299914589777666,1.9363399339449934,1.8725045515072463,1.9363399339449934,2.0746499292267786,1.978896855570158,2.1384853116645255,2.276795306946311,1.8299476298820816,1.9576183947575758,1.978896855570158,1.90442224272612,2.0108145467890317
Bueng Kan,1.035836670560643,0.8878600033376941,1.0802296707275278,0.9174553367822839,0.9174553367822839,0.9766460036714635,0.9322530035045787,0.902657670059989,1.0506343372829379,0.9322530035045787,0.8730623366153991,0.9322530035045787,1.2282063379504768,1.1690156710612971,0.9470506702268736,0.8286693364485145,1.0802296707275278,1.0506343372829379,0.75468100283704,0.902657670059989,0.902657670059989,1.0062413371160532,1.1542180043390022,1.0802296707275278,0.9914436703937584,1.2725993381173615,1.065432004005233,1.065432004005233,1.0950273374498227,0.8730623366153991,1.0210390038383481,0.7102880026701552,1.0506343372829379,0.8582646698931042,1.0506343372829379,0.9322530035045787,0.902657670059989,1.1098250041721176,1.0802296707275278,0.9766460036714635,0.8730623366153991,0.8878600033376941,1.0062413371160532,0.7250856693924501,1.1098250041721176,1.1246226708944125,1.065432004005233,0.9766460036714635,0.9618483369491686,1.3021946715619512,1.3021946715619512,0.9470506702268736,1.1690156710612971,1.1246226708944125,1.0210390038383481,1.065432004005233,1.1394203376167074,1.1246226708944125,1.065432004005233,0.9470506702268736,1.1246226708944125,1.035836670560643,1.1542180043390022,1.0062413371160532,1.213408671228182,0.9618483369491686,1.1098250041721176,1.0802296707275278,0.8730623366153991,1.213408671228182,1.035836670560643,1.0950273374498227,1.2282063379504768,0.8434670031708094,1.0802296707275278,0.8434670031708094,1.0062413371160532,1.0506343372829379,0.902657670059989,1.0062413371160532,1.0210390038383481,0.8434670031708094,0.7694786695593349,0.9618483369491686,1.1690156710612971,1.1098250041721176,1.1246226708944125,1.3021946715619512,1.0950273374498227,1.0062413371160532,0.9174553367822839,0.9470506702268736,0.75468100283704,0.7990740030039246,0.9174553367822839,0.9766460036714635,0.7842763362816297,0.9618483369491686,1.183813337783592,1.035836670560643
Buri Ram,1.06394533706384,1.06394533706384,0.9892825063926934,1.0266139217282668,1.1572738754027734,0.8586225527181868,0.9706167987249068,0.9519510910571201,1.1759395830705601,0.9519510910571201,0.9332853833893334,0.89595396805376,1.1386081677349869,0.9892825063926934,0.7839597220470401,0.9519510910571201,0.8772882603859734,1.1012767523994134,0.8772882603859734,0.8212911373826134,0.9892825063926934,1.1386081677349869,0.7652940143792534,1.0266139217282668,1.0826110447316268,0.9146196757215468,1.0826110447316268,1.1759395830705601,0.89595396805376,1.2319367060739201,0.7839597220470401,1.1012767523994134,1.1759395830705601,0.9519510910571201,0.9706167987249068,1.0826110447316268,1.1199424600672,0.9706167987249068,1.0826110447316268,0.9146196757215468,1.1572738754027734,0.9892825063926934,1.2319367060739201,0.9892825063926934,1.2319367060739201,1.06394533706384,0.9892825063926934,0.9519510910571201,0.9892825063926934,0.8399568450504001,0.8586225527181868,0.9892825063926934,0.8026254297148268,0.9892825063926934,0.8772882603859734,1.1572738754027734,0.9146196757215468,1.1759395830705601,0.8772882603859734,1.1199424600672,0.8772882603859734,1.0826110447316268,1.0266139217282668,1.1946052907383469,0.9706167987249068,0.7839597220470401,1.3439309520806402,0.9332853833893334,0.9332853833893334,1.1386081677349869,0.89595396805376,1.1572738754027734,1.1759395830705601,0.9892825063926934,0.9892825063926934,1.1199424600672,1.0452796293960533,1.0452796293960533,1.0826110447316268,0.9892825063926934,1.1946052907383469,0.9146196757215468,0.7839597220470401,1.1199424600672,1.306599536745067,0.9706167987249068,0.9146196757215468,0.89595396805376,0.9146196757215468,1.0826110447316268,0.9892825063926934,0.8399568450504001,1.2132709984061334,0.8772882603859734,0.9519510910571201,0.7839597220470401,0.8586225527181868,1.00794821406048,1.06394533706384,0.8586225527181868
Chachoengsao,1.9770625847282828,1.929707792279701,1.953385188503992,2.048094773401155,2.2848687356440633,2.0954495658497367,1.894191697943265,1.8823529998311195,2.1901591507469,1.834998207382538,1.9652238866161373,2.225675245083336,1.8468369054946834,2.249352641307627,2.1901591507469,2.3203848299804997,1.9652238866161373,1.894191697943265,1.834998207382538,1.692933830036793,2.0362560752890095,2.1191269620740276,2.0007399809525737,2.154643056410464,1.9652238866161373,1.8823529998311195,2.048094773401155,1.894191697943265,1.9415464903918465,1.9770625847282828,2.0836108677375913,2.1191269620740276,1.9652238866161373,2.0007399809525737,2.34406222620479,2.071772169625446,2.0244173771768645,1.834998207382538,1.550869452691048,1.9652238866161373,1.75212732059752,2.048094773401155,2.071772169625446,1.7284499243732292,1.8468369054946834,1.7402886224853746,2.273030037531918,2.249352641307627,1.9178690941675558,1.9060303960554104,1.894191697943265,2.2848687356440633,1.894191697943265,1.953385188503992,2.0007399809525737,1.8468369054946834,2.273030037531918,2.0599334715133004,1.9178690941675558,2.296707433756209,2.048094773401155,1.9770625847282828,2.0362560752890095,1.7758047168218107,1.870514301718974,2.1428043582983185,2.1901591507469,2.130965660186173,2.048094773401155,1.8586756036068286,1.9415464903918465,1.9415464903918465,1.8468369054946834,1.8231595092703925,1.953385188503992,1.9889012828404282,1.8586756036068286,1.7047725281489383,1.633740339476066,2.4150944148776627,2.4032557167655173,1.9652238866161373,2.178320452634755,2.154643056410464,1.834998207382538,2.154643056410464,1.9415464903918465,1.9652238866161373,1.9770625847282828,2.0836108677375913,2.1664817545226094,1.9889012828404282,1.929707792279701,2.048094773401155,2.0244173771768645,1.953385188503992,2.296707433756209,2.0244173771768645,2.154643056410464,1.870514301718974
Chai Nat,1.0731111920762446,0.9797971753739625,1.0264541837251036,0.7620644697353042,1.1819775448955738,0.6998551252671161,0.9486925031398684,1.2130822171296678,0.8087214780864452,0.7931691419693983,0.8864831586716804,1.0575588559591977,0.9797971753739625,0.9020354947887274,0.9331401670228214,0.7776168058523512,1.0420065198421506,1.1042158643103388,1.1664252087785267,0.8864831586716804,1.0264541837251036,1.1819775448955738,0.9020354947887274,0.684302789150069,1.0886635281932917,0.9953495114910096,0.8864831586716804,0.8864831586716804,0.8553784864375863,1.197529881012621,1.0886635281932917,1.1197682004273857,1.2286345532467149,0.8709308225546334,1.0420065198421506,0.8864831586716804,0.8398261503205393,0.7620644697353042,0.8864831586716804,1.0109018476080565,1.0109018476080565,0.9642448392569155,1.0575588559591977,0.6998551252671161,1.1353205365444328,1.1508728726614799,0.9486925031398684,1.0886635281932917,1.1353205365444328,1.0420065198421506,0.9020354947887274,1.0109018476080565,0.7309597975012101,0.8087214780864452,0.9797971753739625,1.2130822171296678,1.0264541837251036,1.1353205365444328,0.8864831586716804,0.9486925031398684,0.8709308225546334,1.3530532421830912,0.8864831586716804,1.0109018476080565,0.9953495114910096,0.9953495114910096,1.2130822171296678,1.0109018476080565,1.1197682004273857,1.197529881012621,0.9175878309057744,1.0420065198421506,0.9797971753739625,1.2130822171296678,0.8242738142034923,1.1508728726614799,0.9486925031398684,0.8242738142034923,0.9797971753739625,0.8087214780864452,0.7931691419693983,0.8087214780864452,0.8242738142034923,1.1508728726614799,0.9953495114910096,0.8864831586716804,1.0109018476080565,0.9486925031398684,0.8709308225546334,0.8398261503205393,0.9797971753739625,0.9797971753739625,1.1508728726614799,1.0264541837251036,0.8398261503205393,0.9953495114910096,0.9020354947887274,0.8242738142034923,0.8709308225546334,0.9953495114910096
Chaiyaphum,1.082205099241313,0.97025284759566,0.9826919866673992,0.9453745694521815,1.0324485429543562,0.9578137085239208,1.1692790727434876,1.0075702648108777,0.8209831787347892,1.1444007946000092,1.0200094038826168,0.97025284759566,1.0573268210978346,0.97025284759566,1.0324485429543562,1.2812313243891407,1.0075702648108777,0.9951311257391384,1.1070833773847915,1.0324485429543562,1.0075702648108777,1.0324485429543562,1.181718211815227,0.8707397350217462,0.8956180131652246,1.0200094038826168,0.97025284759566,0.9578137085239208,1.0697659601695737,1.0448876820260953,0.920496291308703,1.0448876820260953,0.8583005959500069,0.9826919866673992,0.9578137085239208,0.9826919866673992,0.8956180131652246,1.0946442383130524,0.97025284759566,1.0448876820260953,1.0075702648108777,0.8956180131652246,0.758787483376093,1.2190356290304445,0.8583005959500069,1.0324485429543562,1.2065964899587054,0.9080571522369638,0.9453745694521815,0.8458614568782676,0.9329354303804422,1.2065964899587054,0.8956180131652246,1.0075702648108777,0.97025284759566,1.0573268210978346,0.9578137085239208,1.0200094038826168,1.2812313243891407,1.1195225164565308,1.1568399336717485,0.8831788740934854,0.97025284759566,0.97025284759566,0.97025284759566,1.082205099241313,1.0200094038826168,1.1195225164565308,1.1692790727434876,0.9329354303804422,1.0697659601695737,1.181718211815227,1.082205099241313,1.2563530462456622,0.9826919866673992,1.0573268210978346,0.97025284759566,1.0075702648108777,0.9329354303804422,0.9578137085239208,0.8956180131652246,0.920496291308703,1.0324485429543562,0.97025284759566,1.0075702648108777,1.0697659601695737,0.9826919866673992,1.0075702648108777,1.0075702648108777,1.29367046346088,1.2563530462456622,1.1070833773847915,1.181718211815227,1.0448876820260953,1.0200094038826168,0.7214700661608754,0.920496291308703,0.9826919866673992,1.1444007946000092,1.1070833773847915
Chanthaburi,1.8012134290103972,1.8989536926001085,1.857065008204518,2.0246197457868806,2.185193035969978,1.9757496139920248,2.038582640585411,2.143304351574387,1.9478238243949644,2.052545535383941,2.0316011931861455,2.0944342197795316,2.0455640879846757,2.0316011931861455,2.1014156671787965,1.8780093504023132,2.003675403589085,2.303877641757485,2.0804713249810014,2.0944342197795316,1.871027903003048,1.9338609295964342,1.9059351399993736,2.206137378167773,1.9059351399993736,2.122360009376592,1.9827310613912899,2.0804713249810014,2.129341456775857,2.003675403589085,2.038582640585411,1.9548052717942295,1.9129165873986387,1.9548052717942295,2.0246197457868806,2.1572672463729177,2.0106568509883505,1.8780093504023132,1.738380402417011,2.059526982783206,1.8291392186074575,1.8012134290103972,1.99669395618982,1.9687681665927597,1.99669395618982,2.0455640879846757,2.0455640879846757,1.9687681665927597,2.1502857989736524,1.8221577712081924,1.871027903003048,2.0176382983876153,2.038582640585411,1.8919722452008434,1.9338609295964342,1.9548052717942295,2.1014156671787965,2.0176382983876153,2.0316011931861455,1.8361206660067226,2.129341456775857,1.8361206660067226,2.275951852160424,1.926879482197169,2.0246197457868806,1.99669395618982,1.9408423769956993,1.9129165873986387,2.0106568509883505,2.0106568509883505,1.9617867191934946,2.038582640585411,2.171230141171448,2.0455640879846757,1.989712508790555,2.143304351574387,2.038582640585411,1.8291392186074575,1.9687681665927597,2.185193035969978,2.171230141171448,1.989712508790555,1.871027903003048,2.3527477735523403,2.0316011931861455,1.9478238243949644,1.864046455603783,1.8780093504023132,1.864046455603783,1.871027903003048,1.8849907978015783,1.8151763238089274,2.0804713249810014,1.9617867191934946,1.787250534211867,2.003675403589085,1.9059351399993736,1.857065008204518,1.9129165873986387,1.9757496139920248
Chiang Mai,1.9473373474990985,2.064424086747462,1.8733878279738163,2.1876732859562655,1.8733878279738163,2.138373606272744,2.0151244070639405,1.8795502879342565,2.070586546707902,1.9350124275782181,1.9843121072617396,1.8733878279738163,1.9781496473012994,2.101398846510103,2.1445360662331843,2.1815108259958254,2.0089619471035003,2.0212868670243807,1.7871133885276536,2.101398846510103,2.0151244070639405,1.9350124275782181,1.9473373474990985,1.9781496473012994,1.9781496473012994,1.7932758484880937,1.9781496473012994,1.9165250476968976,1.8733878279738163,1.9042001277760172,1.8795502879342565,1.9226875076573378,2.00279948714306,1.9596622674199788,2.0829114666287825,2.101398846510103,2.199998205877146,1.9042001277760172,2.132211146312304,1.9781496473012994,2.070586546707902,1.7563010887254527,2.1260486863518637,2.163023446114505,2.0089619471035003,2.0151244070639405,2.169185906074945,1.99663702718262,1.8857127478946967,1.9904745672221797,1.9042001277760172,1.8302506082507348,2.00279948714306,2.1198862263914235,2.206160665837586,1.9904745672221797,1.9165250476968976,2.027449326984821,2.1568609861540646,1.9719871873408592,1.9904745672221797,2.095236386549663,1.9226875076573378,2.00279948714306,1.898037667815577,1.7131638690023714,1.7070014090419312,1.9719871873408592,1.9350124275782181,1.9165250476968976,2.0151244070639405,2.033611786945261,1.7809509285672134,2.1815108259958254,1.9719871873408592,2.163023446114505,1.8918752078551369,1.8795502879342565,1.965824727380419,2.064424086747462,2.033611786945261,2.2123231257980263,1.8918752078551369,1.9843121072617396,1.8240881482902946,2.00279948714306,1.928849967617778,2.1568609861540646,2.1198862263914235,2.027449326984821,2.027449326984821,2.0520991668265816,2.064424086747462,1.9843121072617396,2.070586546707902,2.00279948714306,1.8733878279738163,1.9411748875386583,2.0582616267870217,1.9103625877364574
